Strong's #	,Grk/Heb	English	SVD	Text
H3501 	יִתְרָא	Ithra	يِثْرَا	" رجل يعيش في زمن الملكية المتحدة، ورد ذكره لأول مرة في 2 صم ١٧:​٢٥؛ متزوج من أبيجيل (H0026H)؛ والد: عماسا (H6021)؛ وتسمى أيضًا إيثرا في 2صم ١٧:​٢٥؛ اسم آخر لـ ye.ter (إسرائيل ""يثر"" H3500H) § إثراء = ""وفرة"" والد عماسا، قائد جيش أبشالوم؛ """""""""""""""""""""""""""" أيضًا"""
H3503 	יִתְרוֹ	Jethro	يَثْرُون	" رجل عاش في زمن مصر والبرية، ورد ذكره لأول مرة في خروج ٢: ١٨؛ والد: صفورة (H6855) وحباب (H2246)؛ ويُدعى أيضًا رعوئيل (طبعة الملك جيمس: رعوئيل) في عدد ١٠: ٢٩؛ § يثرون = ""كثرته"" حمو موسى؛ """""""""""""""""""""""""""" أيضًا"""
H3505 	יִתְרִי	Ithrite	الْيَثْرِيّ	" شخص من نسل إيثار (؟)، ذكر لأول مرة في 2 صم ٢٣:​ ٣٨ § إيثريت = ""بقية: امتياز"" من نسل يثر."
H3506G	יִתְרָן	Ithran	يِثْرَان	"رجل من سبط أشير عاش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 1 أي ٧:​ ٣٧؛ ابن: صوفا (H6690)؛ شقيق: سواه (هـ5477)، هرنبر (هـ2774)، شوال (H7777B)، بيري (هـ1275)، إمراه (H3236)، باصر (هـ1221هـ)، هود (H1936)، شما (H8037Hـ)، شلشاه (هـ8030) وبيرة (هـ). H0878)؛ والد: يفونه (H3312H)، بيسبا (H6462) وآرا (H0690)؛ ويُدعى أيضًا يثر في ١ اخ ٧:٣٨؛ يُسمى أيضًا: ye.ter (إسرائيل ""يثر"" H3500K) § إيثران = ""ميزة"" 1) أدومي، ابن ديشون، حوري، وربما أحد ملوك قبيلة حوريم 2) من نسل أشير"
H3506H	יִתְרָן	Ithran	يِثْرَان	"رجل من سبط أشير عاش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 1 أي ٧:​ ٣٧؛ ابن: صوفا (H6690)؛ شقيق: سواه (هـ5477)، هرنبر (هـ2774)، شوال (H7777B)، بيري (هـ1275)، إمراه (H3236)، باصر (هـ1221هـ)، هود (H1936)، شما (H8037Hـ)، شلشاه (هـ8030) وبيرة (هـ). H0878)؛ والد: يفونه (H3312H)، بيسبا (H6462) وآرا (H0690)؛ ويُدعى أيضًا يثر في ١ اخ ٧:٣٨؛ يُسمى أيضًا: ye.ter (إسرائيل ""يثر"" H3500K) § إيثران = ""ميزة"" 1) أدومي، ابن ديشون، حوري، وربما أحد ملوك قبيلة حوريم 2) من نسل أشير"
H3507 	יִתְרְעָם	Ithream	يَثَرْعَام	"رجل من سبط يهوذا يعيش في زمن الملكية المتحدة، ورد ذكره لأول مرة في 2 صم ٣:​ ٥؛ ابن: داود (H1732) وعجلة (H5698)؛ أخ غير شقيق لـ: أمنون (هـ0550)، شيلاب (H3609)، أبشالوم (هـ0053)، أدونيا (هـ0138)، شفطيا (H8203)، شموع (H8051Hـ)، شوباب (H7727)، ناثان (H5416)، سليمان (H8010)، إبهار (H2984)، إليشوع (H0474)، نافج (H5298H)، يافيع (H3309I)، أليشمع (H0476H)، إليادا (H0450)، أليفلط (H0467)، تمار (H8559H)، إلبيلت (H0467i)، نوجا (H5052) و يريموث (H3406N) § يثرعام = ""منفعة الشعب"" ابن داود من زوجته عجلة؛ الابن السادس ولد في الخليل"
H3509 	יְתֵת	Jetheth	يَتِيت	" رجل يعيش في زمن البطاركة، ذُكر لأول مرة في تك ٣٦:​ ٤٠. ييثث = ""مسمار"" أحد أمراء أدوم الذي جاء من عيسو."
H3521G	כָּבוּל	Cabul	كَابُول	"§ كابول = ""ملزمة"" منطقة في الجليل أعطاها سليمان لحيرام ودعاها حيرام بازدراء ""كابول"""
H3521H	כָּבוּל	Cabul	كَابُول	"§ كابول = ""ملزمة"" منطقة في الجليل أعطاها سليمان لحيرام ودعاها حيرام بازدراء ""كابول"""
H3522 	כַּבּוֹן	Cabbon	كَبُّون	" § كابون = ""الباني"" مدينة في منخفض يهوذا"
H3529 	כְּבָר	Chebar	خَابُور	" § خابور = ""بعيد"" نهر بابلي استقر بالقرب منه العديد من المنفيين الإسرائيليين؛ ربما ""الخابور"" أو ""القناة الملكية"" لنبوخذنصر"
H3540 	כְּדׇרְלָעֹמֶר	Chedorlaomer	كَدَرْلَعَوْمَر	" رجل عاش في زمن الآباء، ورد ذكره لأول مرة في تك ١٤:​ ١ § كدرلعومر = ""حفنة من الحزم"" ملك عيلام الذي هزمه إبراهيم"
H3552 	כּוּב	Libya	كُوب	"ربما تقع في شمال أفريقيا؛ ربما نفس كلمة ""lybia"" أو ""lub"""
H3560 	כּוּן	Cun	خُون	"chun = ""established"" a city belonging to hadarezer, plundered by david's forces another name of be.ro.tah (בֵּר֫וֹתָה ""berothah"" H1268A)"
H3562 	כּוֹנַנְיָ֫הוּ	Conaniah	كُونَنْيَا	" رجل عاش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 2 أي ٣١:​ ١٢؛ شقيق: شمعي (H8096Q) § كونونيا أو كوننيا = ""أقام الرب"" 1) حاكم لاوي في زمن حزقيا 2) رئيس لاوي في زمن يوشيا"
H3565 	בּוֹר עָשָׁן	Bor-ashan	 كُورِ عَاشَان	" § خور آشان = ""تنور الدخان"" مدينة في يهوذا"
H3566 	כּ֫וֹרֶשׁ	Cyrus	كُورَش	"رجل عاش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 2 أي ٣٦:​ ٢٢؛ ابن: جدليا (H1436H) واسمه أيضًا: ko.resh ( कباشرة ( कباشرة ""كورش"" H3567) § كورش = ""تمتلك الفرن"" ملك بلاد فارس وقاهر بابل؛ أول حاكم لبلاد فارس أصدر مرسومًا يسمح للمنفيين الإسرائيليين بالعودة إلى القدس"
H3567 	כּ֫וֹרֶשׁ	Cyrus	كُورَش	" رجل عاش في زمن الملكية المنقسمة، ورد ذكره لأول مرة في 2 أي ٣٦:​ ٢٢؛ ابن: جدليا (H1436H) الآرامية من ko.resh (κις ""كورش"" H3566) § كورش = ""تمتلك الفرن"" ملك بلاد فارس وقاهر بابل؛ أول حاكم لبلاد فارس أصدر مرسومًا يسمح للمنفيين الإسرائيليين بالعودة إلى القدس"
H3568A	כּוּשׁ	Cush	كُوش	" § كوش = ""أسود"" وهو بنياميني مذكور فقط في عنوان المرجع: مز ٧:​ ١"
H3568B	כּוּשׁ	Cush	كُوش	" § كوش = ""أسود"" وهو بنياميني مذكور فقط في عنوان المرجع: مز ٧:​ ١"
H3568G	כּוּשׁ	Cush	كُوش	" § كوش = ""أسود"" وهو بنياميني مذكور فقط في عنوان المرجع: مز ٧:​ ١"
H3568H	כּוּשׁ	Ethiopia	كُوش	" § كوش = ""أسود"" وهو بنياميني مذكور فقط في عنوان المرجع: مز ٧:​ ١"
H3569G	כּוּשִׁי	Ethiopian	كُوشِي	"شخص من كوش مجموعة كوش ( कباشر ""كوش"" H3568A) § كوشي أو إثيوبي، من كوش ""سوادهم"" أحد نسل كوش حفيد نوح من خلال حام وأحد أفراد تلك الأمة أو الشعب (twot) الإثيوبي"
H3569H	כּוּשִׁי	Cushi	كُوشِي	"شخص من كوش مجموعة كوش ( कباشر ""كوش"" H3568A) § كوشي أو إثيوبي، من كوش ""سوادهم"" أحد نسل كوش حفيد نوح من خلال حام وأحد أفراد تلك الأمة أو الشعب (twot) الإثيوبي"
H3569I	כּוּשִׁי	Cushite	كُوشِي	"شخص من كوش مجموعة كوش ( कباشر ""كوش"" H3568A) § كوشي أو إثيوبي، من كوش ""سوادهم"" أحد نسل كوش حفيد نوح من خلال حام وأحد أفراد تلك الأمة أو الشعب (twot) الإثيوبي"
H3570 	כּוּשִׁי	Cushi	كُوشِي	" رجل يعيش في زمن الملكية المنقسمة، مذكور فقط في إرميا ٣٦: ١٤؛ والد: شلميا (H8018K) § كوشي = ""سوادهم"" 1) أحد أجداد اليهودي (المرجع: إرميا 36.14) 2) والد النبي صفنيا (المرجع: صفنيا 1.1)"
H3572 	כּוּשָׁן	Cushan	كُوشَان	" § كوشان = ""سوادهم"" مكان في شبه الجزيرة العربية أو بلاد ما بين النهرين"
H3573 	כּוּשַׁן רִשְׁעָתַ֫יִם	Cushan-rishathaim	كُوشَانَ رِشَعْتَايِم	" رجل عاش قبل ملكية إسرائيل، ذُكر لأول مرة في قض ٣:​ ٨. كوشان رشعتايم = ""كوشان الشرير"" ملك بلاد ما بين النهرين الذي هزمه القاضي عثنيئيل صهر كالب."
H3575 	כּוּתָה	Cuthah	كُوث	" § كوث = ""سحق"" المكان الذي جلب منه الملك الآشوري سرجون المستعمرين إلى إسرائيل؛ من المحتمل أن يكون موقعًا على بعد حوالي 20 (32 كم) شمال شرق بابل"
H3578 	כֹּֽזֵבָ֗א	Cozeba	كَزِيبَا	" chozeba = ""الباطل"" مدينة في يهوذا، اسم آخر لـ akh.ziv ( аэक🏼 ""achzib"" H0392G)"
H3579 	כָּזְבִי	Cozbi	كُزْبِي	" امرأة تعيش في زمن مصر والبرية، مذكورة لأول مرة في عدد ٢٥: ١٥؛ ابنة: صور (H6698) § cozbi = ""كذبتي"" ابنة صور، رئيس المديانيين، الذي قتله فينحاس بسبب زناها"
H3580 	כְּזִיב	Chezib	كَزِيب	" chezib = ""كاذبة"" مدينة في يهوذا، اسم آخر لـ akh.ziv ( ащан، ""achzib"" H0392G)"
H3592 	כִּידֹן	Chidon	كِيدُون	"رجل يعيش في زمن الآباء، ورد ذكره لأول مرة في 2 صم ٦:​ ٦؛ ابن: سروج (H8286)؛ والد: تارح (H8646)؛ ويُدعى أيضًا كيدون (niv: كيدون) في 1 أي ١٣:​ ٩؛ اسم آخر لـ na.khon (najon ""nacon"" H5225) § chidon = ""javelin"" المالك أو موقع موت عزيا لأنه لمس التابوت"
H3598 	כִּימָה	Pleiades	الثُّرَيَّا	" الثريا، كوكبة من سبعة نجوم"
H3609 	כִּלְאָב	Chileab	كِيلآب	" رجل من سبط يهوذا يعيش في زمن الملكية المتحدة، ورد ذكره لأول مرة في 2 صم ٣:​ ٣؛ ابن: داود (H1732) وأبيجيل (H0026)؛ أخ غير شقيق لـ: أمنون (هـ0550)، أبشالوم (هـ0053)، أدونيا (هـ0138)، شفطيا (H8203)، يثرعام (H3507)، شموع (H8051Hـ)، شوباب (H7727)، ناثان (H5416)، سليمان (H8010)، إبهار (H2984)، إليشوع (H0474)، نافج (H5298H)، يافيع (H3309I)، أليشمع (H0476H)، إليادا (H0450)، أليفلط (H0467)، تمار (H8559H)، إلبيلت (H0467i)، نوجا (H5052) و جيريموث (H3406N) ؛ ويُدعى أيضًا دانيال في 1 أخبار ٣:​ ١؛ يُسمى أيضًا: da.niy.yel ( 백기 보기 보기 방방، 배보방일، ""دانيال"" H1840H) § تشيلاب = ""مثل والده"" الابن الثاني لداود، بقلم أبيجيل"
H3612G	כָּלֵב	Caleb	كَالَب	"رجل من سبط يهوذا عاش في زمن مصر والبرية، ورد ذكره لأول مرة في 1 أخبار ٢:​ ٩؛ ابن: حصرون (H2696Hـ)؛ شقيق: رام (H7410)، يرحمئيل (H3396)، سجوب (H7687H) وأشور (H0806)؛ متزوج من عزوبة (H5806H)، ويريوت (H3408)، وأفراتة (H0672)، وعيفة (H5891H)، ومعكة (H4601L)؛ والد: حور (ه٢٣٥٤)، يشر (ه٣٤٧٥)، شوباب (ه٧٧٢٧ه)، أردون (ه٠٧١٥)، مريشاه@١ أي ٢:٤٢ (ه٤٣٣٧)، حاران (ه٢٧٧١ب)، موزة (ه٤١٦٢)، جازيز (ه١٤٩٥)، جاهداي (هـ ١٤٩٥). H3056)، شبر (H7669)، ترهانة (H8647)، شااف (H8174H)، شيفا (H7724)، أحشة (H5915H)؛ يُدعى أيضًا كرمي (niv: كرمي) في 1 أي ٤:​ ١(؟)؛ شلوباي في 1 اخ ٢:​ ٩؛ § كالب = ""كلب"" 1) الابن التقي يفنة والجاسوس الأمين الذي أبلغ أرض الموعد بشكل إيجابي وحث على الاستيلاء عليها 2) ابن حصرون وحفيد فارص وحفيد يهوذا وأب حور وجد كالب الجاسوس"
H3612H	כָּלֵב	Caleb	كَالَب	"رجل من سبط يهوذا عاش في زمن مصر والبرية، ورد ذكره لأول مرة في 1 أخبار ٢:​ ٩؛ ابن: حصرون (H2696Hـ)؛ شقيق: رام (H7410)، يرحمئيل (H3396)، سجوب (H7687H) وأشور (H0806)؛ متزوج من عزوبة (H5806H)، ويريوت (H3408)، وأفراتة (H0672)، وعيفة (H5891H)، ومعكة (H4601L)؛ والد: حور (ه٢٣٥٤)، يشر (ه٣٤٧٥)، شوباب (ه٧٧٢٧ه)، أردون (ه٠٧١٥)، مريشاه@١ أي ٢:٤٢ (ه٤٣٣٧)، حاران (ه٢٧٧١ب)، موزة (ه٤١٦٢)، جازيز (ه١٤٩٥)، جاهداي (هـ ١٤٩٥). H3056)، شبر (H7669)، ترهانة (H8647)، شااف (H8174H)، شيفا (H7724)، أحشة (H5915H)؛ يُدعى أيضًا كرمي (niv: كرمي) في 1 أي ٤:​ ١(؟)؛ شلوباي في 1 اخ ٢:​ ٩؛ § كالب = ""كلب"" 1) الابن التقي يفنة والجاسوس الأمين الذي أبلغ أرض الموعد بشكل إيجابي وحث على الاستيلاء عليها 2) ابن حصرون وحفيد فارص وحفيد يهوذا وأب حور وجد كالب الجاسوس"
H3613 	כָּלֵב אֶפְרָתָה	Caleb	 كَالَبِ أَفْرَاتَة	" § كالب أفراتة = ""كلب أو كومة رماد"" مكان في جلعاد"
H3614 	כָּלִבִּי	Calebite	كَالِبِيّ	" شخص من نسل كالب الذي كان رجلاً عاش في زمن مصر والبرية وإسرائيل قبل الملكية، وقد ورد ذكره لأول مرة في عدد ١٣: ٦؛ ابن: يفونة (H3312)؛ شقيق: قناز (H7073I)؛ والد: أحسا (H5915)، إيرو (H5900)، إيلة (H0425J)، نعم (H5277) مجموعة من ka.lev (κ ẽẫẫẫ ""كالب"" H3612) § كالبيت، من كالب ""كلب"" من نسل كالب"
H3620G	כְּלוּב	Chelub	كَلُوب	"رجل عاش في زمن الملكية المنقسمة، ورد ذكره فقط في 1 أي ٢٧:​ ٢٦؛ والد: عزري (H5836) § خلوب = ""محبوس"" 1) من نسل يهوذا 2) والد عزري أحد ضباط داود"
