G0001	α αλφα	alpha	alpha (first letter of the Greek alphabet); first (in titles of NT writings); alpha; beginning, first	Α, α, ἄλφα (which see), τό,   alpha, the first letter of the Greek alphabet.
H0971	בַחוּן	tower	siege tower \tester	1) siege-towers, watchtower
H0972	בָּחִיר	chosen	chosen, elect	1) chosen, choice one, chosen one, elect (of God)
H0973a	בָּחֵל	to loath	(a) qal   to detest, loathe	1) to loathe, abhor, feel loathing
H0973b	בָּחֵל	be greedy		1) to gain by greed    1a) (Qal) to gain by greed, gain hastily    1b) (Pual) obtained by greed
H0974	בָּחַן	to test	(a)   testing, probation; (b)   tested (stone)	1) to examine, try, prove    1a) (Qal)    1a1) to examine, scrutinise    1a2) to test, prove, try (of gold, persons, the heart, man of God)    1b) (Niphal) to be tried, proved    1c) (Pual) to make a trial
H0975	בַּ֫חַן	watchtower	meaning unsure; possibly watch-tower	1) watchtower
H0976	בֹּ֫חַן	testing	qal   to examine, to try\nif. (passive)	1) testing, tested, tried
H0977	בָּחַר	to choose	(a) qal   to examine; (b) qal   to choose; (c) qal   passive participle: elected, chosen; (d) nif.   to be elected, preferred; (e) nif.   to be examined; (f) pu.   to be chosen	1) to choose, elect, decide for    1a) (Qal) to choose    1b) (Niphal) to be chosen    1c) (Pual) to be chosen, selected
H0978	בַּחֲרוּמִי	Baharumite	Baharum; inhabitant of Bahurim	Baharumite = "choice youths"    1) an inhabitant or descendant of Bahurim
H0979	בְּחוּרִים	youth	youth, youthful age	1) youth
H0980	בַּחֻרִים	Bahurim	Bahurim; location; east of the Mount of Olives	Bahurim = "young men's village"    1) a town in Benjamin between Jerusalem and Jericho beyond the Mount of Olives on the way to Jericho
H0981	בָּטָה	to speak rashly	(a) qal   to speak rashly; (b) pi.   to speak rashly	1) to speak rashly or angrily, speak thoughtlessly    1a) (Qal) one that babbles, speaks rashly (part.)    1b) (Piel) to speak rashly, unadvisedly
H0982	בָּטַח	to trust	qal   to lean on, to trust\hif. (causative)	1) to trust    1a) (Qal)    1a1) to trust, trust in    1a2) to have confidence, be confident    1a3) to be bold    1a4) to be secure    1b) (Hiphil)    1b1) to cause to trust, make secure    2) (TWOT) to feel safe, be careless
H0983	בֶּ֫טַח	security	(1)   security, securely	1) security, safety    adv    2) securely
H0984	בֶּ֫טַח	Betah	(2)   Betah; town; Zobah	Betah = "security"    1) the capital of Zobah during the reign of Hadadezer
H0985	בִּטְחָה	trust	confidence	1) trust, trusting, confidence
H0986	בִּטָּחוֹן	trust	confidence	1) trust, confidence, hope
H0987	בַּטֻּחוֹת	security	safety	1) security, safety
H0988	בָּטַל	to cease	qal   to cease working	1) to cease    1a) (Qal) to cease
H0989	בְּטֵל	to cease	qal   to cease working	1) (P'al) to cease    1a) to cease    1b) to make to cease
H0990	בֶּ֫טֶן	belly	(1a)   architectural term; (1b)   belly, mother's womb; (2)   Beten; town; territory of Asher	1) belly, womb, body    1a) belly, abdomen    1a1) as seat of hunger    1a2) as seat of mental faculties    1a3) of depth of Sheol (fig.)    1b) womb
H0991	בֶּ֫טֶן	Beten	(1a)   architectural term; (1b)   belly, mother's womb; (2)   Beten; town; territory of Asher	Beten = "womb"    1) a city in Asher
H0992	בָּטְנִים	pistachio	pistachio nut	1) pistachio nuts-delicacy given to Joseph by Jacob through his sons
H0993	בְּטֹנִים	Betonim	Betonim; town; territory of Gad	Betonim = "pistachio nuts"    1) a city east of the Jordan in territory of Gad
H0994	בִּי	please	formula for starting a conversation	1) if it please, pray excuse me, excuse me please    1a) used to introduce an entreaty or request
H0995	בִּין	to understand	(a) qal   to perceive, to notice, to consider, to understand; (b) nif.   to be discerning; (c) pil.   to take care of; (d) hitpol.   to pay attention, to understand; (e) hif.   to consider, to understand; (f)   to explain, to instruct	1) to discern, understand, consider    1a) (Qal)    1a1) to perceive, discern    1a2) to understand, know (with the mind)    1a3) to observe, mark, give heed to, distinguish, consider    1a4) to have discernment, insight, understanding    1b) (Niphal) to be discerning, intelligent, discreet, have understanding    1c) (Hiphil)    1c1) to understand    1c2) to cause to understand, give understanding, teach    1d) (Hithpolel) to show oneself discerning or attentive, consider diligently    1e) (Polel) to teach, instruct    2) (TWOT) prudent, regard
H0996	בַּ֫יִן	between	(a)   interval, distance; (b)   between	1) between, among, in the midst of (with other preps), from between
H0997	בֵּין	between	(a)   interval, distance; (b)   between	1) between
H0998	בִּינָה	understanding	understanding, skill	1) understanding, discernment    1a) act    1b) faculty    1c) object    1d) personified
H0999	בִּינָה	understanding	understanding, skill	1) understanding, discernment
H1000	בֵּיצָה	egg	egg	1) egg
H1001	בִּירְתָא	citadel	(a)   citadel, castle; (b)   temple	1) castle, citadel, palace
H1002	בִּירָה	palace	(a)   citadel, castle; (b)   temple	1) palace, castle    2) temple
H1003	בִּירָנִית	fortress	(a)   citadel, castle; (b)   temple	1) fortress, fortified place
H1004a	בֵּית	between	nm    1) between	between nm    1) between
H1004b	בַּ֫יִת	house	house, inmates, family, room, place, receptacle, interior	nm    1) house    1a) house, dwelling habitation    1b) shelter or abode of animals    1c) human bodies (fig.)    1d) of Sheol    1e) of abode of light and darkness    1f) of land of Ephraim    2) place    3) receptacle    4) home, house as containing a family    5) household, family    5a) those belonging to the same household    5b) family of descendants, descendants as organized body    6) household affairs    7) inwards (metaph.)    8) (TWOT) temple    adv    9) on the inside    prep    10) within
H1005	בַּ֫יִת	house	house, inmates, family, room, place, receptacle, interior	1) house (of men)    2) house (of God)
H1006	בַּ֫יִת	Bajith	Bajith	Bajith = "house"    1) a place in Palestine
H1007	בֵּית אָ֫וֶן	Beth-aven	(a)   Beth-Aven; town; territory of Benjamin; (b) בֵּית־אֶל   Beth-Aven; town; "house of iniquity"; = Bethel; territory of Ephraim	Beth-aven = "house of vanity"    1) a city east of Bethel, site unknown
H1008	בֵּֽיתְ־אֵל	Beth-el	(a) בֵּית אָוֶן   Bethel; town; territory of Ephraim; (b)   Bethel; town; territory of Simeon	Bethel = "house of God"    1) ancient place and seat of worship in Ephraim on border of Benjamin, identified with Luz (former name)    2) a place in south country of Judah, not far from Beersheba and Ziklag
H1009	בֵּית אַֽרְבֵֿאל	Beth-arbel	Beth-Arbel; town; Galilee	Beth-Arbel = "house of God's Ambush"    1) a place in Palestine, perhaps Gilead or Galilee
H1010	בֵּית בַּ֫עַל מְעוֹן	Beth-baal-meon	Beth-Baal-Meon; town; territory of Reuben, Moab	Beth-baal-meon = "house of Baal"    1) a city in the territory of Reuben
H1011	בֵּית בִּרְאִי	Beth-biri	Beth-Biri; location; territory of Simeon	Beth-birei = "house of a creative one"    1) a place in the territory of Simeon
H1012	בֵּית בָּרָה	Beth-barah	Beth-Barah; location; close to Jordan	Beth-barah = "house of (the) ford"    1) a place on the Jordan
H1013	בֵּית־גָּדֵר	Beth-gader	Beth-Gader; town; territory of Judah	Beth-gader = "house of the wall"    1) a place in Judah
H1014	בֵּית גָּמוּל	Beth-gamul	Beth-Gamul; town; Moab	Beth-gamul = "house of recompense"    1) a place in Moab
H1015	בֵּית דִּבְלָתָ֑יִם	Beth-diblathaim	Beth-Diblataim; town; Moab	Beth-diblathaim = "house of the two fig-cakes"    1) a place in Moab
H1016	בֵּית־דָּגוֹן	Beth-dagon	(a)   Beth-Dagon; location; territory of Judah; (b)   Beth-Dagon; location; territory of Asher	Beth-dagon = "house of Dagon"    1) the temple of Dagon in Judah    2) the temple of Dagon in Asher
H1017	בֵּית הָאֱלִי	Beth-elite	Bethel; inhabitant of Bethel	Bethelite = "house of God"    1) an inhabitant of Bethel
H1018	בֵּית הָאֵצֶל	Beth-ezel	Beth-Ezel; location; territory of Judah	Beth-ezel = "house of narrowing"    1) a place in Judah
H1019	בֵּית הַגִּלְגָּל	Beth-gilgal	Beth-Gilgal; location; for Levites; after exile	Beth-gilgal = "the house of the wheel"    1) a place in Palestine
H1020	בֵּית הַיְשִׁימוֹת	Beth-jeshimoth	Beth-Jeshimoth; town; territory of Reuben	Beth-jesimoth = "house of the desolation"    1) a place in Moab given to the tribe of Reuben
H1021	בֵּית הַכֶּ֫רֶם	Beth-haccerem	Beth-Haccherem; town; close to Jerusalem	Beth-haccerem = "house of the vineyard"    1) a place in Judah
H1022	בֵּית הַלַּחְמִי	Bethlehemite	Bethlehemite; inhabitant of Bethlehem	Bethlehemite = "house of bread"    1) an inhabitant of Bethlehem
H1023	בֵּית הַמֶּרְחָק	Beth-merchak	Beth-merchak	Beth Ham-merchaq = "remote house"    1) house or settlement on the bank of Kidron
H1024	בֵּית מַרְכָּבוֹת	Beth-marcaboth	Beth-marcaboth	Beth-marcaboth = "house of the chariots"    1) a place in Simeon
H1025	בֵּית הָעֵ֫מֶק	Beth-emek	Beth-Emek; location; territory of Asher	Beth-emek = "house of the valley"    1) a place on the border of Asher
H1026	בֵּית הָֽעֲרָבָה	Beth-arabah	Beth-Arabah; location; territory of Benjamin	Beth-arabah = "house of the desert valley" or "place of the depression"    1) a place in Judah or in Benjamin, site unknown
H1027	בֵּית הָרָם	Beth-haram	Beth-Haram; town; territory of Gad	Beth-aram = "place of the height"    1) a place in Gad
H1028	בֵּית הָרָן	Beth-haran	Beth-Haran; town; territory of Gad	Beth-haran = "house of their mount: house of the joyful shouter"    1) a place in Gad, possibly "Beth Harran", one hour east of Jordan, opposite Jericho
H1029	בֵּית הַשִּׁטָּה	Beth-shittah	Beth-Shittah; town; north-east of Beth-Shean	Beth-shittah = "house of the acacia tree" or "place of the acacia"    1) an unknown location, perhaps an acacia grove
H1030	בֵּית־הַשִּׁמְשִׁי	Beth-shemite	Beth-Shemesh; inhabitant of Beth-Shemesh	Bethshemite or Beth-shemeshite = "house of the sun"    1) an inhabitant of Beth-shemesh
H1031	בֵּית חׇגְלָה	Beth-hoglah	Beth-Hoglah; town; territory of Benjamin	Beth-hoglah = "house of the partridge" or "place of partridge"    1) a place in Benjamin on the border with Judah
H1032	בֵּית חוֹרֹן	Beth-horon	Beth-Horon; two towns (upper and lower); for Levites; territory of Ephraim	Beth-horon = "house of hollowness"    1) two towns in Ephraim    1a) Upper Beth-horon-town on the mountains of Ephraim    1b) Lower Beth-horon-town located 800 feet (245 m) lower than Upper Beth-horon
H1033	בֵּית כָּ֑ר	Beth-car	Beth-Car; location; territory of Judah	Beth-car = "house of the ram" or "place of the lamb"    1) a place apparently belonging to the Philistines
H1034	בֵּית לְבָאוֹת	Beth-lebaoth	Beth-Lebaoth; town; territory of Simeon	Beth-lebaoth = "house of lionesses"    1) a place in Simeon
H1035	בֵּית לֶ֫חֶם	Beth-lehem	אֶפְרָת   Bethlehem; town; territory of Judah	Beth-lehem = "house of bread (food)"    1) a city in Judah, birthplace of David    2) a place in Zebulun
H1036	בֵּית לְעַפְרָה	Beth-le-aphrah	Beth-Leaphrah; location; territory of Judah	Bethel-aphrah = "house belonging to Aphrah" or "house to (i.e. of) dust"    1) a Philistine city
H1037	בֵּית מִלּוֹא	Beth-millo	Beth-millo	Beth-millo = "house of Millo" or "house of the rampart"    1) a place near Shechem, site unknown    2) a citadel in Jerusalem
H1038	בֵּית מַעֲכָה	Beth-maacah	Beth-Marcaboth; location; territory of Simeon	Beth-maachah = "house of pressure"    1) a place in the northern kingdom
H1039	בֵּית נִמְרָה	Beth-nimrah	Beth-Nimrah; town; territory of Gad	Beth-Nimrah = "house of the leopard"    1) a place east of the Jordan in Gad
H1040	בֵּית עֶ֑דֶן	Beth-eden	Beth-Eden; region; Syria	Beth-eden = "house of delight"    1) a city in Syria, modern Juseih (cuneiform = Bit Adini)
H1041	בֵּית־עַזְמָ֫וֶת	Beth-azmaveth	Beth-azmaveth	Beth-azmaveth = "house of the strength of death"    1) a place near Jerusalem
H1042	בֵּית־עֲנוֹת	Beth-anoth	Beth-Anoth; location; territory of Judah	Beth-anoth = "house of responses (or afflictions)"    1) a place in Judah
H1043	בֵּית־עֲנָת	Beth-anath	Beth-Anath; fortified town; territory of Naphtali	Beth-anath = "house of response (or affliction)"    1) a place in Naphtali
H1044	בֵּית־עֵ֫קֶד	Beth-eked	Beth-Eked; location	Beth-eged = "house of binding" i.e. "shearing house"    1) a place in the northern kingdom
H1045	בֵּית עַשְׁתָּרוֹת	Beth-ashtaroth	Beth-ashtaroth	Beth-ashtaroth = "house of Ashtaroth"    1) a Philistine temple
H1046	בֵּית פָּ֑לֶט	Beth-pelet	Beth-Pelet; town; territory of Judah	Beth-palet = "house of escape" or "place of escape"    1) a place in southern Judah
H1047	בֵּית פְּעוֹר	Beth-peor	Beth-Peor; village; territory of Reuben	Beth-peor = "house of Peor"    1) a place east of the Jordan, in the land of the Amorites, allotted to the tribe of Reuben
H1048	בֵּית פַּצֵּץ	Beth-pazzez	Beth-Pazez; location; territory of Issachar	Beth-pazzez = "house of dispersion"    1) a place in Issachar
H1049	בֵּית־צוּר	Beth-zur	Beth Zur; town; territory of Judah	Beth-zur = "house of the rock"    n pr loc    1) a place in Judah    n pr m    2) the son of Maon
H1050	בֵּית־רְחוֹב	Beth-rehob	Beth-Rehob; town; on border bewteen Dan and Syria	Beth-rehob = "house of the street"    1) a place in Dan on road to Hamath
H1051	בֵּית רָפָא	Beth-rapha	Beth-Rapha; son of Eshton; tribe of Judah	Beth-rapha = "house of healing"    1) the son of Eshton
H1052	בֵּית שְׁאָן	Beth-shean	Beth-Shean; town; territory of Manasseh	Beth-shean or Beth-Shan = "house of ease"    1) a place in Manasseh, west of the Jordan
H1053	בֵּית שֶׁ֫מֶשׁ	Beth-shemesh	(a)   Beth-Shemesh; town; for Levites; territory of Judah; (b)   Beth-Shemesh; town; territory of Issachar; (c)   Beth-Shemesh; fortified town; territory of Naphtali; (d) אוֹן   Beth-Shemesh; town; Egypt	Beth-shemesh = "house of the sun" or "sun-temple"    1) a town in southwest Judah    2) a town in Naphtali    3) a town in Issachar    4) a town in Egypt
H1054	בֵּית־תַּפּוּחַ	Beth-tappuah	Beth-Tappuah; town; territory of Judah	Beth-tappuah = "house of the apple" of "place of apples"    1) a town in Judah
H1055	בִּיתָן	palace	palace	1) house, palace
H1056	בָּכָא	Baca	Baca	Baca = "weeping"    1) a valley in Palestine
H1057	בָּכָא	balsam	mulberry tree? balsam tree? aspen?	1) balsam tree-a shrub which drips sap when it is cut    2) possible name of a vale of balsam trees in <ref="Psa 84:6">Ps 84:6</ref>
H1058	בָּכָה	to weep	weeping	1) to weep, bewail, cry, shed tears    1a) (Qal)    1a1) to weep (in grief, humiliation, or joy)    1a2) to weep bitterly (with cognate acc.)    1a3) to weep upon (embrace and weep)    1a4) to bewail    1b) (Piel) participle    1b1) lamenting    1b2) bewailing
H1059	בֶּ֫כֶה	bitterly	qal   to weep (for), to bewail\pi. (= qal)	1) a weeping
H1060	בְּכוֹר	firstborn	firstborn	1) firstborn, firstling    1a) of men and women    1b) of animals    1c) noun of relation (fig.)
H1061	בִּכּוּרִים	firstfruit	first-fruits	1) first-fruits    1a) the first of the crops and fruit that ripened, was gathered, and offered to God according to the ritual of Pentecost    1b) the bread made of the new grain offered at Pentecost    1c) the day of the first-fruits (Pentecost)
H1062	בְּכֹרָה	birthright		1) birthright, primogeniture, right of the first-born
H1063	בַּכֻּרוֹת	early fig	early fig (FF 118-119)	1) first-ripe fig, early fig    2) (TWOT) firstfruits
H1064	בְּכוֹרַת	Becorath	Becorath; son of Aphiah; ancestor of king Saul; tribe of Benjamin	Bechorath = "first-born"    1) a Benjamite ancestor of Saul
H1065	בְּכִי	weeping	(a)   weeping; (b)   trickling of water	1) a weeping, weeping
H1066	בֹּכִים	Bochim	Bochim; location	Bochim = "weeping"    1) a place near Gilgal (or Bethel), where sons of Israel wept
H1067	בְּכִירָה	firstborn	firstborn, older	1) firstborn daughter, firstborn (of women)    1a) always used of women
