Strong's #	,Grk/Heb	English	SVD	Text
H4610 	עַקְרַבִּים	Akrabbim	عَقْرِبِّيم	§ معاليه-أقربيم = صعود العقاربممر على الحدود الجنوبية لفلسطين ممر العقرب؛ صعود عقربيم
H4619 	מַ֫עַץ	Maaz	مَعَص	رجل من سبط يهوذا عاش في زمن المملكة المنقسمة، ورد ذكره فقط في ١أخ ٢:​٢٧؛ ابن: رام (H7410H)؛ أخو: يامين (H3226H) وعكر (H6134) § معاذ = غضبابن رام وحفيد يرحمئيل من سبط يهوذا
H4632 	מְעָרָה	Mearah	مَُغَارَة	§ معارة = الكهفمنطقة أو مغارة في حي صيدا الشرقي
H4638 	מַעֲרָת	Maarath	مَعَارَة	§ معارة = الجرداءمدينة في منطقة جبل يهوذا
H4640 	מַעֲשַׂי	Maasai	مَعْسَاي	رجل من سبط لاوي عاش في زمن السبي والعودة، ورد ذكره لأول مرة في ١أخ ٩:​١٢؛ ابن: عديل (H5717H)؛ ويُدعى أيضًا عماشساي (طبعة الملك جيمس: عماشاي) في نح ١١:​١٣؛ يُسمى أيضًا: a.mash.say ( ِ عَمَاشساي H6023) § Maasiai = عمل الربكاهن عاد من المنفى
H4641G	מַעֲשֵׂיָהוּ	Maaseiah	مَعَسِيَا	رجل عاش في زمن المملكة المنقسمة، ذُكر لأول مرة في ١أخ ١٥:​١٨ § معسيا = عمل يهوه1) من نسل يشوع الذي اتخذ زوجة أجنبية في زمن عزرا   (٢) كاهن من أبناء يهوه. حاريم الذي اتخذ امرأة غريبة في زمن عزرا   (٣) كاهن من بني فشحور الذي اتخذ امرأة غريبة في زمن عزرا   (٤) من نسل فحث موآب الذي اتخذ امرأة غريبة في زمن عزرا عزرا   (٥) والد عزريا   (٦) الذي وقف عن يمين عزرا عندما قرأ الشريعة للشعب   (٧) لاوي ساعد عزرا في قراءة الشريعة للشعب   (٨) أحد رؤوس الشعب الذي نسله وقع العهد مع نحميا   (٩) أحد آباء بنيامين لسلو 10) كاهن شارك في الخدمة الموسيقية في تدشين سور أورشليم في عهد عزرا 11) كاهن آخر شارك في الخدمة الموسيقية في تدشين السور من أورشليم في عهد عزرا 12) والد صفنيا النبي في عهد صدقيا 13) والد صدقيا النبي الكذاب في زمن إرميا 14) لاوي من الرتبة الثانية عينه داود ليقرع بالمزامير على علموث 15) ابن عدايا وأحد رؤساء المئات في عهد يوآش ملك يهوذا 16) ضابط رفيع في عهد الملك عزيا 17) ابن آحاز ملك يهوذا الذي قتله زكري في غزو يهوذا على يد الملك فقح لإسرائيل 18) والي أورشليم في عهد يوشيا 19) ابن شلوم ولاوي من عالي الراند في عهد يهوياقيم ملك يهوذا 20) جد باروخ وسرايا وكاهن
H4641H	מַעֲשֵׂיָהוּ	Maaseiah	مَعَسِيَا	رجل عاش في زمن المملكة المنقسمة، ذُكر لأول مرة في ١أخ ١٥:​١٨ § معسيا = عمل يهوه1) من نسل يشوع الذي اتخذ زوجة أجنبية في زمن عزرا   (٢) كاهن من أبناء يهوه. حاريم الذي اتخذ امرأة غريبة في زمن عزرا   (٣) كاهن من بني فشحور الذي اتخذ امرأة غريبة في زمن عزرا   (٤) من نسل فحث موآب الذي اتخذ امرأة غريبة في زمن عزرا عزرا   (٥) والد عزريا   (٦) الذي وقف عن يمين عزرا عندما قرأ الشريعة للشعب   (٧) لاوي ساعد عزرا في قراءة الشريعة للشعب   (٨) أحد رؤوس الشعب الذي نسله وقع العهد مع نحميا   (٩) أحد آباء بنيامين لسلو 10) كاهن شارك في الخدمة الموسيقية في تدشين سور أورشليم في عهد عزرا 11) كاهن آخر شارك في الخدمة الموسيقية في تدشين السور من أورشليم في عهد عزرا 12) والد صفنيا النبي في عهد صدقيا 13) والد صدقيا النبي الكذاب في زمن إرميا 14) لاوي من الرتبة الثانية عينه داود ليقرع بالمزامير على علموث 15) ابن عدايا وأحد رؤساء المئات في عهد يوآش ملك يهوذا 16) ضابط رفيع في عهد الملك عزيا 17) ابن آحاز ملك يهوذا الذي قتله زكري في غزو يهوذا على يد الملك فقح لإسرائيل 18) والي أورشليم في عهد يوشيا 19) ابن شلوم ولاوي من عالي الراند في عهد يهوياقيم ملك يهوذا 20) جد باروخ وسرايا وكاهن
H4641I	מַעֲשֵׂיָהוּ	Maaseiah	مَعَسِيَا	رجل عاش في زمن المملكة المنقسمة، ذُكر لأول مرة في ١أخ ١٥:​١٨ § معسيا = عمل يهوه1) من نسل يشوع الذي اتخذ زوجة أجنبية في زمن عزرا   (٢) كاهن من أبناء يهوه. حاريم الذي اتخذ امرأة غريبة في زمن عزرا   (٣) كاهن من بني فشحور الذي اتخذ امرأة غريبة في زمن عزرا   (٤) من نسل فحث موآب الذي اتخذ امرأة غريبة في زمن عزرا عزرا   (٥) والد عزريا   (٦) الذي وقف عن يمين عزرا عندما قرأ الشريعة للشعب   (٧) لاوي ساعد عزرا في قراءة الشريعة للشعب   (٨) أحد رؤوس الشعب الذي نسله وقع العهد مع نحميا   (٩) أحد آباء بنيامين لسلو 10) كاهن شارك في الخدمة الموسيقية في تدشين سور أورشليم في عهد عزرا 11) كاهن آخر شارك في الخدمة الموسيقية في تدشين السور من أورشليم في عهد عزرا 12) والد صفنيا النبي في عهد صدقيا 13) والد صدقيا النبي الكذاب في زمن إرميا 14) لاوي من الرتبة الثانية عينه داود ليقرع بالمزامير على علموث 15) ابن عدايا وأحد رؤساء المئات في عهد يوآش ملك يهوذا 16) ضابط رفيع في عهد الملك عزيا 17) ابن آحاز ملك يهوذا الذي قتله زكري في غزو يهوذا على يد الملك فقح لإسرائيل 18) والي أورشليم في عهد يوشيا 19) ابن شلوم ولاوي من عالي الراند في عهد يهوياقيم ملك يهوذا 20) جد باروخ وسرايا وكاهن
H4641J	מַעֲשֵׂיָהוּ	Maaseiah	مَعَسِيَا	رجل عاش في زمن المملكة المنقسمة، ذُكر لأول مرة في ١أخ ١٥:​١٨ § معسيا = عمل يهوه1) من نسل يشوع الذي اتخذ زوجة أجنبية في زمن عزرا   (٢) كاهن من أبناء يهوه. حاريم الذي اتخذ امرأة غريبة في زمن عزرا   (٣) كاهن من بني فشحور الذي اتخذ امرأة غريبة في زمن عزرا   (٤) من نسل فحث موآب الذي اتخذ امرأة غريبة في زمن عزرا عزرا   (٥) والد عزريا   (٦) الذي وقف عن يمين عزرا عندما قرأ الشريعة للشعب   (٧) لاوي ساعد عزرا في قراءة الشريعة للشعب   (٨) أحد رؤوس الشعب الذي نسله وقع العهد مع نحميا   (٩) أحد آباء بنيامين لسلو 10) كاهن شارك في الخدمة الموسيقية في تدشين سور أورشليم في عهد عزرا 11) كاهن آخر شارك في الخدمة الموسيقية في تدشين السور من أورشليم في عهد عزرا 12) والد صفنيا النبي في عهد صدقيا 13) والد صدقيا النبي الكذاب في زمن إرميا 14) لاوي من الرتبة الثانية عينه داود ليقرع بالمزامير على علموث 15) ابن عدايا وأحد رؤساء المئات في عهد يوآش ملك يهوذا 16) ضابط رفيع في عهد الملك عزيا 17) ابن آحاز ملك يهوذا الذي قتله زكري في غزو يهوذا على يد الملك فقح لإسرائيل 18) والي أورشليم في عهد يوشيا 19) ابن شلوم ولاوي من عالي الراند في عهد يهوياقيم ملك يهوذا 20) جد باروخ وسرايا وكاهن
H4641K	מַעֲשֵׂיָהוּ	Maaseiah	مَعَسِيَا	رجل عاش في زمن المملكة المنقسمة، ذُكر لأول مرة في ١أخ ١٥:​١٨ § معسيا = عمل يهوه1) من نسل يشوع الذي اتخذ زوجة أجنبية في زمن عزرا   (٢) كاهن من أبناء يهوه. حاريم الذي اتخذ امرأة غريبة في زمن عزرا   (٣) كاهن من بني فشحور الذي اتخذ امرأة غريبة في زمن عزرا   (٤) من نسل فحث موآب الذي اتخذ امرأة غريبة في زمن عزرا عزرا   (٥) والد عزريا   (٦) الذي وقف عن يمين عزرا عندما قرأ الشريعة للشعب   (٧) لاوي ساعد عزرا في قراءة الشريعة للشعب   (٨) أحد رؤوس الشعب الذي نسله وقع العهد مع نحميا   (٩) أحد آباء بنيامين لسلو 10) كاهن شارك في الخدمة الموسيقية في تدشين سور أورشليم في عهد عزرا 11) كاهن آخر شارك في الخدمة الموسيقية في تدشين السور من أورشليم في عهد عزرا 12) والد صفنيا النبي في عهد صدقيا 13) والد صدقيا النبي الكذاب في زمن إرميا 14) لاوي من الرتبة الثانية عينه داود ليقرع بالمزامير على علموث 15) ابن عدايا وأحد رؤساء المئات في عهد يوآش ملك يهوذا 16) ضابط رفيع في عهد الملك عزيا 17) ابن آحاز ملك يهوذا الذي قتله زكري في غزو يهوذا على يد الملك فقح لإسرائيل 18) والي أورشليم في عهد يوشيا 19) ابن شلوم ولاوي من عالي الراند في عهد يهوياقيم ملك يهوذا 20) جد باروخ وسرايا وكاهن
H4641L	מַעֲשֵׂיָהוּ	Maaseiah	مَعَسِيَا	رجل عاش في زمن المملكة المنقسمة، ذُكر لأول مرة في ١أخ ١٥:​١٨ § معسيا = عمل يهوه1) من نسل يشوع الذي اتخذ زوجة أجنبية في زمن عزرا   (٢) كاهن من أبناء يهوه. حاريم الذي اتخذ امرأة غريبة في زمن عزرا   (٣) كاهن من بني فشحور الذي اتخذ امرأة غريبة في زمن عزرا   (٤) من نسل فحث موآب الذي اتخذ امرأة غريبة في زمن عزرا عزرا   (٥) والد عزريا   (٦) الذي وقف عن يمين عزرا عندما قرأ الشريعة للشعب   (٧) لاوي ساعد عزرا في قراءة الشريعة للشعب   (٨) أحد رؤوس الشعب الذي نسله وقع العهد مع نحميا   (٩) أحد آباء بنيامين لسلو 10) كاهن شارك في الخدمة الموسيقية في تدشين سور أورشليم في عهد عزرا 11) كاهن آخر شارك في الخدمة الموسيقية في تدشين السور من أورشليم في عهد عزرا 12) والد صفنيا النبي في عهد صدقيا 13) والد صدقيا النبي الكذاب في زمن إرميا 14) لاوي من الرتبة الثانية عينه داود ليقرع بالمزامير على علموث 15) ابن عدايا وأحد رؤساء المئات في عهد يوآش ملك يهوذا 16) ضابط رفيع في عهد الملك عزيا 17) ابن آحاز ملك يهوذا الذي قتله زكري في غزو يهوذا على يد الملك فقح لإسرائيل 18) والي أورشليم في عهد يوشيا 19) ابن شلوم ولاوي من عالي الراند في عهد يهوياقيم ملك يهوذا 20) جد باروخ وسرايا وكاهن
H4641M	מַעֲשֵׂיָהוּ	Maaseiah	مَعَسِيَا	رجل عاش في زمن المملكة المنقسمة، ذُكر لأول مرة في ١أخ ١٥:​١٨ § معسيا = عمل يهوه1) من نسل يشوع الذي اتخذ زوجة أجنبية في زمن عزرا   (٢) كاهن من أبناء يهوه. حاريم الذي اتخذ امرأة غريبة في زمن عزرا   (٣) كاهن من بني فشحور الذي اتخذ امرأة غريبة في زمن عزرا   (٤) من نسل فحث موآب الذي اتخذ امرأة غريبة في زمن عزرا عزرا   (٥) والد عزريا   (٦) الذي وقف عن يمين عزرا عندما قرأ الشريعة للشعب   (٧) لاوي ساعد عزرا في قراءة الشريعة للشعب   (٨) أحد رؤوس الشعب الذي نسله وقع العهد مع نحميا   (٩) أحد آباء بنيامين لسلو 10) كاهن شارك في الخدمة الموسيقية في تدشين سور أورشليم في عهد عزرا 11) كاهن آخر شارك في الخدمة الموسيقية في تدشين السور من أورشليم في عهد عزرا 12) والد صفنيا النبي في عهد صدقيا 13) والد صدقيا النبي الكذاب في زمن إرميا 14) لاوي من الرتبة الثانية عينه داود ليقرع بالمزامير على علموث 15) ابن عدايا وأحد رؤساء المئات في عهد يوآش ملك يهوذا 16) ضابط رفيع في عهد الملك عزيا 17) ابن آحاز ملك يهوذا الذي قتله زكري في غزو يهوذا على يد الملك فقح لإسرائيل 18) والي أورشليم في عهد يوشيا 19) ابن شلوم ولاوي من عالي الراند في عهد يهوياقيم ملك يهوذا 20) جد باروخ وسرايا وكاهن
